,lat,long
2144,36.78125,241.96875
2145,36.78125,240.90625
2146,36.78125,241.03125
2147,36.78125,241.71875
2148,36.78125,241.84375
2149,36.78125,241.34375
2150,36.78125,241.59375
2151,36.78125,241.46875
2152,36.78125,241.21875
2153,36.78125,241.09375
2154,36.78125,240.96875
2155,36.78125,240.84375
2156,36.78125,240.78125
2157,36.78125,240.65625
2158,36.78125,240.28125
2159,36.78125,240.53125
2160,36.78125,240.15625
2161,36.78125,240.40625
2162,36.78125,240.03125
2163,36.78125,240.71875
2164,36.78125,239.90625
2165,36.78125,239.65625
2166,36.78125,239.78125
2167,36.78125,240.34375
2168,36.78125,240.09375
2169,36.78125,240.59375
2170,36.78125,240.46875
2171,36.78125,240.21875
2172,36.78125,239.96875
2173,36.78125,239.59375
2174,36.78125,239.84375
2175,36.78125,239.53125
2176,36.78125,239.71875
2177,36.78125,239.40625
2178,36.78125,239.15625
2179,36.78125,239.28125
2180,36.78125,238.90625
2181,36.78125,239.03125
2182,36.78125,238.78125
2183,36.78125,239.46875
2184,36.78125,238.65625
2185,36.78125,238.53125
2186,36.84375,242.34375
2187,36.78125,239.34375
2188,36.84375,242.28125
2189,36.78125,238.59375
2190,36.78125,238.96875
2191,36.78125,239.09375
2192,36.78125,238.71875
2193,36.78125,238.84375
2194,36.78125,239.21875
2195,36.84375,242.40625
2196,36.84375,242.21875
2197,36.84375,242.09375
2198,36.84375,241.96875
2199,36.84375,241.71875
2200,36.84375,241.46875
2201,36.84375,241.21875
2202,36.84375,241.84375
2203,36.84375,241.59375
2204,36.84375,241.34375
2205,36.84375,241.09375
2206,36.84375,242.15625
2207,36.84375,241.03125
2208,36.84375,241.40625
2209,36.84375,241.15625
2210,36.84375,241.90625
2211,36.84375,241.53125
2212,36.84375,240.96875
2213,36.84375,241.28125
2214,36.84375,242.03125
2215,36.84375,241.65625
2216,36.84375,241.78125
2217,36.84375,240.90625
2218,36.84375,240.84375
2219,36.84375,240.71875
2220,36.84375,240.59375
2221,36.84375,239.84375
2222,36.84375,240.09375
2223,36.84375,239.96875
2224,36.84375,240.46875
2225,36.84375,240.21875
2226,36.84375,240.34375
2227,36.84375,240.53125
2228,36.84375,239.71875
2229,36.84375,240.65625
2230,36.84375,239.90625
2231,36.84375,240.28125
2232,36.84375,240.15625
2233,36.84375,240.78125
2234,36.84375,239.78125
2235,36.84375,240.40625
2236,36.84375,240.03125
2237,36.84375,239.65625
2238,36.84375,239.59375
2239,36.84375,238.71875
2240,36.84375,239.34375
2241,36.84375,239.46875
2242,36.84375,239.21875
2243,36.84375,239.09375
2244,36.84375,238.96875
2245,36.84375,238.84375
2246,36.84375,238.59375
2247,36.90625,242.40625
2248,36.84375,239.53125
2249,36.84375,239.40625
2250,36.84375,238.65625
2251,36.84375,238.53125
2252,36.84375,239.28125
2253,36.84375,238.90625
2254,36.84375,239.03125
2255,36.84375,239.15625
2256,36.90625,242.34375
2257,36.84375,238.78125
2258,36.90625,242.28125
2259,36.90625,242.15625
2260,36.90625,242.03125
2261,36.90625,241.78125
2262,36.90625,241.15625
2263,36.90625,241.40625
2264,36.90625,241.65625
2265,36.90625,241.53125
2266,36.90625,241.28125
2267,36.90625,241.90625
2268,36.90625,242.21875
2269,36.90625,241.84375
2270,36.90625,241.34375
2271,36.90625,242.09375
2272,36.90625,241.96875
2273,36.90625,241.21875
2274,36.90625,241.46875
2275,36.90625,241.71875
2276,36.90625,241.59375
2277,36.90625,241.09375
2278,36.90625,241.03125
2279,36.90625,240.90625
2280,36.90625,240.78125
2281,36.90625,240.53125
2282,36.90625,240.65625
2283,36.90625,240.96875
2284,36.90625,240.03125
2285,36.90625,240.40625
2286,36.90625,240.84375
2287,36.90625,240.28125
2288,36.90625,239.90625
2289,36.90625,240.15625
2290,36.90625,240.71875
2291,36.90625,240.59375
2292,36.90625,240.46875
2293,36.90625,239.78125
2294,36.90625,240.09375
2295,36.90625,239.84375
2296,36.90625,240.34375
2297,36.90625,239.96875
2298,36.90625,240.21875
2299,36.90625,239.65625
2300,36.90625,239.53125
2301,36.90625,239.40625
2302,36.90625,239.28125
2303,36.90625,239.71875
2304,36.90625,239.03125
2305,36.90625,239.15625
2306,36.90625,238.90625
2307,36.90625,239.59375
2308,36.90625,239.34375
2309,36.90625,238.78125
2310,36.90625,238.65625
2311,36.90625,239.46875
2312,36.90625,239.21875
2313,36.90625,238.53125
2314,36.90625,238.84375
2315,36.90625,238.71875
2316,36.90625,239.09375
2317,36.90625,238.59375
2318,36.90625,238.96875
2319,36.90625,238.28125
2320,36.90625,238.15625
2321,36.96875,242.34375
2322,36.90625,238.46875
2323,36.90625,238.40625
2324,36.96875,241.96875
2325,36.96875,242.09375
2326,36.96875,242.21875
2327,36.96875,241.84375
2328,36.90625,238.21875
2329,36.96875,242.28125
2330,36.90625,238.34375
2331,36.96875,242.40625
2332,36.96875,241.59375
2333,36.96875,241.71875
2334,36.96875,242.15625
2335,36.96875,241.53125
2336,36.96875,242.03125
2337,36.96875,241.90625
2338,36.96875,241.65625
2339,36.96875,241.78125
2340,36.96875,241.46875
2341,36.96875,241.21875
2342,36.96875,241.09375
2343,36.96875,241.34375
2344,36.96875,240.96875
2345,36.96875,240.84375
2346,36.96875,241.03125
2347,36.96875,241.40625
2348,36.96875,241.28125
2349,36.96875,240.71875
2350,36.96875,240.34375
2351,36.96875,241.15625
2352,36.96875,240.90625
2353,36.96875,240.59375
2354,36.96875,240.46875
2355,36.96875,240.78125
2356,36.96875,240.28125
2357,36.96875,240.65625
2358,36.96875,240.53125
2359,36.96875,240.40625
2360,36.96875,240.21875
2361,36.96875,239.96875
2362,36.96875,239.84375
2363,36.96875,240.09375
2364,36.96875,239.71875
2365,36.96875,239.59375
2366,36.96875,239.90625
2367,36.96875,239.21875
2368,36.96875,239.65625
2369,36.96875,239.34375
2370,36.96875,240.03125
2371,36.96875,239.46875
2372,36.96875,240.15625
2373,36.96875,239.09375
2374,36.96875,239.78125
2375,36.96875,239.15625
2376,36.96875,239.53125
2377,36.96875,239.40625
2378,36.96875,238.84375
2379,36.96875,239.28125
2380,36.96875,238.96875
2381,36.96875,238.71875
2382,36.96875,239.03125
2383,36.96875,238.46875
2384,36.96875,238.59375
2385,36.96875,238.34375
2386,36.96875,238.21875
2387,36.96875,238.65625
2388,36.96875,238.78125
2389,36.96875,238.53125
2390,36.96875,238.90625
2391,36.96875,238.40625
2392,37.03125,242.28125
2393,37.03125,242.15625
2394,37.03125,242.40625
2395,36.96875,238.28125
2396,36.96875,238.15625
2397,37.03125,242.03125
2398,37.03125,241.78125
2399,37.03125,241.90625
2400,37.03125,241.65625
2401,37.03125,241.53125
2402,37.03125,242.21875
2403,37.03125,242.09375
2404,37.03125,242.34375
2405,37.03125,241.59375
2406,37.03125,241.71875
2407,37.03125,241.46875
2408,37.03125,241.40625
2409,37.03125,241.28125
2410,37.03125,241.84375
2411,37.03125,241.15625
2412,37.03125,241.96875
2413,37.03125,240.78125
2414,37.03125,241.03125
2415,37.03125,240.65625
2416,37.03125,240.90625
2417,37.03125,240.53125
2418,37.03125,241.34375
2419,37.03125,240.71875
2420,37.03125,240.84375
2421,37.03125,240.59375
2422,37.03125,240.28125
2423,37.03125,241.09375
2424,37.03125,240.96875
2425,37.03125,241.21875
2426,37.03125,240.40625
2427,37.03125,240.46875
2428,37.03125,239.53125
2429,37.03125,240.15625
2430,37.03125,240.03125
2431,37.03125,239.90625
2432,37.03125,240.34375
2433,37.03125,239.40625
2434,37.03125,240.21875
2435,37.03125,239.65625
2436,37.03125,239.78125
2437,37.03125,239.28125
2438,37.03125,239.34375
2439,37.03125,239.46875
2440,37.03125,240.09375
2441,37.03125,239.84375
2442,37.03125,239.96875
2443,37.03125,239.71875
2444,37.03125,239.21875
2445,37.03125,239.15625
2446,37.03125,239.03125
2447,37.03125,239.59375
2448,37.03125,238.78125
2449,37.03125,238.90625
2450,37.03125,238.53125
2451,37.03125,238.40625
2452,37.03125,238.65625
2453,37.03125,238.96875
2454,37.03125,238.28125
2455,37.03125,238.03125
2456,37.03125,238.15625
2457,37.03125,239.09375
2458,37.03125,238.71875
2459,37.03125,238.84375
2460,37.03125,238.34375
2461,37.03125,238.59375
2462,37.03125,238.21875
2463,37.03125,238.46875
2464,37.03125,237.90625
2465,37.03125,237.96875
2466,37.03125,238.09375
2467,37.03125,237.78125
2468,37.09375,241.78125
2469,37.09375,241.90625
2470,37.09375,241.65625
2471,37.09375,241.53125
2472,37.09375,241.40625
2473,37.09375,241.28125
2474,37.03125,237.84375
2475,37.09375,241.84375
2476,37.09375,241.03125
2477,37.09375,241.15625
2478,37.09375,241.71875
2479,37.09375,241.96875
2480,37.09375,241.59375
2481,37.09375,241.46875
2482,37.09375,241.21875
2483,37.09375,241.34375
2484,37.09375,240.90625
2485,37.09375,241.09375
2486,37.09375,240.78125
2487,37.09375,240.65625
2488,37.09375,240.53125
2489,37.09375,240.40625
2490,37.09375,240.28125
2491,37.09375,240.96875
2492,37.09375,240.03125
2493,37.09375,240.84375
2494,37.09375,239.90625
2495,37.09375,240.15625
2496,37.09375,240.71875
2497,37.09375,240.59375
2498,37.09375,240.46875
2499,37.09375,240.34375
2500,37.09375,239.78125
2501,37.09375,240.21875
2502,37.09375,240.09375
2503,37.09375,239.96875
2504,37.09375,239.84375
2505,37.09375,239.65625
2506,37.09375,239.53125
2507,37.09375,239.40625
2508,37.09375,239.28125
2509,37.09375,239.15625
2510,37.09375,239.03125
2511,37.09375,239.71875
2512,37.09375,238.90625
2513,37.09375,239.34375
2514,37.09375,238.78125
2515,37.09375,239.21875
2516,37.09375,238.65625
2517,37.09375,239.09375
2518,37.09375,239.46875
2519,37.09375,239.59375
2520,37.09375,238.96875
2521,37.09375,238.84375
2522,37.09375,238.53125
2523,37.09375,238.59375
2524,37.09375,238.71875
2525,37.09375,238.40625
2526,37.09375,238.28125
2527,37.09375,238.15625
2528,37.09375,237.90625
2529,37.09375,238.03125
2530,37.09375,238.46875
2531,37.09375,238.09375
2532,37.09375,238.21875
2533,37.15625,241.78125
2534,37.09375,238.34375
2535,37.09375,237.78125
2536,37.15625,241.90625
2537,37.15625,241.65625
2538,37.09375,237.84375
2539,37.09375,237.96875
2540,37.15625,241.53125
2541,37.15625,241.59375
2542,37.15625,241.96875
2543,37.15625,241.84375
2544,37.15625,241.71875
2545,37.15625,241.40625
2546,37.15625,241.28125
2547,37.15625,240.90625
2548,37.15625,241.15625
2549,37.15625,241.46875
2550,37.15625,241.03125
2551,37.15625,240.78125
2552,37.15625,240.65625
2553,37.15625,240.53125
2554,37.15625,240.96875
2555,37.15625,240.28125
2556,37.15625,241.21875
2557,37.15625,240.40625
2558,37.15625,241.34375
2559,37.15625,241.09375
2560,37.15625,240.84375
2561,37.15625,240.71875
2562,37.15625,240.59375
2563,37.15625,240.46875
2564,37.15625,240.34375
2565,37.15625,239.78125
2566,37.15625,239.90625
2567,37.15625,240.21875
2568,37.15625,240.15625
2569,37.15625,240.03125
2570,37.15625,239.65625
2571,37.15625,239.40625
2572,37.15625,239.28125
2573,37.15625,239.53125
2574,37.15625,239.15625
2575,37.15625,240.09375
2576,37.15625,239.71875
2577,37.15625,239.84375
2578,37.15625,239.59375
2579,37.15625,239.21875
2580,37.15625,239.96875
2581,37.15625,239.03125
2582,37.15625,239.34375
2583,37.15625,239.46875
2584,37.15625,239.09375
2585,37.15625,238.90625
2586,37.15625,238.78125
2587,37.15625,238.53125
2588,37.15625,238.65625
2589,37.15625,238.03125
2590,37.15625,238.96875
2591,37.15625,238.40625
2592,37.15625,238.15625
2593,37.15625,237.90625
2594,37.15625,238.28125
2595,37.15625,238.84375
2596,37.15625,238.71875
2597,37.15625,238.34375
2598,37.15625,238.46875
2599,37.15625,238.09375
2600,37.15625,237.84375
2601,37.15625,238.59375
2602,37.15625,237.96875
2603,37.15625,238.21875
2604,37.15625,237.78125
2605,37.15625,237.65625
2606,37.21875,241.90625
2607,37.21875,241.78125
2608,37.21875,241.53125
2609,37.21875,241.28125
2610,37.21875,241.65625
2611,37.21875,241.40625
2612,37.21875,241.84375
2613,37.15625,237.71875
2614,37.21875,241.96875
2615,37.21875,241.46875
2616,37.21875,241.21875
2617,37.21875,241.15625
2618,37.21875,241.03125
2619,37.21875,241.71875
2620,37.21875,241.59375
2621,37.21875,241.34375
2622,37.21875,240.90625
2623,37.21875,240.78125
2624,37.21875,240.96875
2625,37.21875,240.65625
2626,37.21875,240.40625
2627,37.21875,241.09375
2628,37.21875,240.53125
2629,37.21875,240.28125
2630,37.21875,240.15625
2631,37.21875,240.03125
2632,37.21875,239.90625
2633,37.21875,240.84375
2634,37.21875,240.71875
2635,37.21875,240.34375
2636,37.21875,240.21875
2637,37.21875,240.59375
2638,37.21875,239.78125
2639,37.21875,240.46875
2640,37.21875,240.09375
2641,37.21875,239.96875
2642,37.21875,239.28125
2643,37.21875,239.53125
2644,37.21875,239.65625
2645,37.21875,239.84375
2646,37.21875,239.40625
2647,37.21875,239.71875
2648,37.21875,239.15625
2649,37.21875,239.03125
2650,37.21875,238.90625
2651,37.21875,238.78125
2652,37.21875,238.65625
2653,37.21875,239.46875
2654,37.21875,239.21875
2655,37.21875,239.59375
2656,37.21875,239.34375
2657,37.21875,238.96875
2658,37.21875,239.09375
2659,37.21875,238.53125
2660,37.21875,238.84375
2661,37.21875,238.59375
2662,37.21875,238.71875
2663,37.21875,238.40625
2664,37.21875,238.46875
2665,37.21875,238.28125
2666,37.21875,238.03125
2667,37.21875,237.90625
2668,37.21875,238.15625
2669,37.21875,237.65625
2670,37.21875,237.78125
2671,37.28125,241.90625
2672,37.21875,238.09375
2673,37.21875,238.34375
2674,37.21875,237.84375
2675,37.21875,238.21875
2676,37.28125,241.78125
2677,37.28125,241.65625
2678,37.21875,237.96875
2679,37.21875,237.71875
2680,37.28125,241.96875
2681,37.28125,241.84375
2682,37.28125,241.53125
2683,37.28125,241.40625
2684,37.28125,241.28125
2685,37.28125,241.03125
2686,37.28125,241.59375
2687,37.28125,241.71875
2688,37.28125,241.15625
2689,37.28125,240.90625
2690,37.28125,240.78125
2691,37.28125,241.46875
2692,37.28125,241.21875
2693,37.28125,241.34375
2694,37.28125,240.96875
2695,37.28125,240.65625
2696,37.28125,241.09375
2697,37.28125,240.40625
2698,37.28125,240.53125
2699,37.28125,240.84375
2700,37.28125,240.71875
2701,37.28125,240.28125
2702,37.28125,240.15625
2703,37.28125,240.03125
2704,37.28125,240.59375
2705,37.28125,239.90625
2706,37.28125,240.34375
2707,37.28125,240.46875
2708,37.28125,240.21875
2709,37.28125,239.78125
2710,37.28125,239.65625
2711,37.28125,240.09375
2712,37.28125,239.96875
2713,37.28125,239.84375
2714,37.28125,239.53125
2715,37.28125,239.40625
2716,37.28125,239.28125
2717,37.28125,239.71875
2718,37.28125,239.59375
2719,37.28125,239.15625
2720,37.28125,239.03125
2721,37.28125,238.90625
2722,37.28125,238.78125
2723,37.28125,239.46875
2724,37.28125,239.34375
2725,37.28125,239.21875
2726,37.28125,238.65625
2727,37.28125,238.53125
2728,37.28125,238.40625
2729,37.28125,239.09375
2730,37.28125,238.71875
2731,37.28125,238.59375
2732,37.28125,238.84375
2733,37.28125,238.96875
2734,37.28125,238.28125
2735,37.28125,238.03125
2736,37.28125,238.15625
2737,37.28125,238.46875
2738,37.28125,238.34375
2739,37.28125,237.90625
2740,37.28125,237.96875
2741,37.34375,241.90625
2742,37.28125,238.09375
2743,37.28125,238.21875
2744,37.28125,237.78125
2745,37.28125,237.65625
2746,37.34375,241.78125
2747,37.34375,241.65625
2748,37.34375,241.53125
2749,37.28125,237.84375
2750,37.34375,241.71875
2751,37.34375,241.84375
2752,37.28125,237.71875
2753,37.34375,241.96875
2754,37.34375,241.28125
2755,37.34375,241.46875
2756,37.34375,241.40625
2757,37.34375,241.59375
2758,37.34375,241.15625
2759,37.34375,240.90625
2760,37.34375,241.03125
2761,37.34375,240.53125
2762,37.34375,240.78125
2763,37.34375,240.65625
2764,37.34375,241.21875
2765,37.34375,241.34375
2766,37.34375,240.40625
2767,37.34375,241.09375
2768,37.34375,240.28125
2769,37.34375,240.96875
2770,37.34375,240.84375
2771,37.34375,240.46875
2772,37.34375,240.59375
2773,37.34375,240.71875
2774,37.34375,240.34375
2775,37.34375,240.21875
2776,37.34375,240.03125
2777,37.34375,240.15625
2778,37.34375,239.90625
2779,37.34375,239.65625
2780,37.34375,239.78125
2781,37.34375,239.53125
2782,37.34375,239.40625
2783,37.34375,239.28125
2784,37.34375,239.96875
2785,37.34375,239.03125
2786,37.34375,239.15625
2787,37.34375,240.09375
2788,37.34375,239.84375
2789,37.34375,239.59375
2790,37.34375,239.71875
2791,37.34375,239.21875
2792,37.34375,239.46875
2793,37.34375,239.34375
2794,37.34375,239.09375
2795,37.34375,238.96875
2796,37.34375,238.78125
2797,37.34375,238.90625
2798,37.34375,238.65625
2799,37.34375,238.59375
2800,37.34375,238.84375
2801,37.34375,238.71875
2802,37.34375,238.53125
2803,37.34375,238.40625
2804,37.34375,238.28125
2805,37.34375,238.03125
2806,37.34375,237.90625
2807,37.34375,237.78125
2808,37.34375,238.15625
2809,37.34375,238.21875
2810,37.34375,238.46875
2811,37.34375,237.71875
2812,37.34375,238.34375
2813,37.34375,238.09375
2814,37.34375,237.65625
2815,37.40625,241.78125
2816,37.34375,237.84375
2817,37.34375,237.96875
2818,37.40625,241.90625
2819,37.40625,241.40625
2820,37.40625,241.28125
2821,37.40625,241.53125
2822,37.40625,241.65625
2823,37.40625,241.15625
2824,37.40625,241.84375
2825,37.40625,241.96875
2826,37.40625,240.90625
2827,37.40625,241.71875
2828,37.40625,241.03125
2829,37.40625,241.46875
2830,37.40625,241.59375
2831,37.40625,241.34375
2832,37.40625,241.21875
2833,37.40625,241.09375
2834,37.40625,240.78125
2835,37.40625,240.65625
2836,37.40625,240.84375
2837,37.40625,240.96875
2838,37.40625,240.53125
2839,37.40625,240.40625
2840,37.40625,240.28125
2841,37.40625,240.03125
2842,37.40625,240.15625
2843,37.40625,239.90625
2844,37.40625,240.71875
2845,37.40625,240.59375
2846,37.40625,239.78125
2847,37.40625,240.34375
2848,37.40625,240.09375
2849,37.40625,240.46875
2850,37.40625,240.21875
2851,37.40625,239.96875
2852,37.40625,239.84375
2853,37.40625,239.53125
2854,37.40625,239.65625
2855,37.40625,239.40625
2856,37.40625,239.71875
2857,37.40625,239.15625
2858,37.40625,239.28125
2859,37.40625,239.46875
2860,37.40625,239.03125
2861,37.40625,238.78125
2862,37.40625,238.90625
2863,37.40625,238.65625
2864,37.40625,239.34375
2865,37.40625,239.59375
2866,37.40625,238.53125
2867,37.40625,239.21875
2868,37.40625,239.09375
2869,37.40625,238.96875
2870,37.40625,238.84375
2871,37.40625,238.71875
2872,37.40625,238.28125
2873,37.40625,238.15625
2874,37.40625,238.59375
2875,37.40625,238.40625
2876,37.40625,238.46875
2877,37.40625,238.03125
2878,37.40625,237.78125
2879,37.40625,237.65625
2880,37.40625,238.21875
2881,37.46875,241.90625
2882,37.46875,241.78125
2883,37.40625,237.84375
2884,37.40625,237.71875
2885,37.40625,238.09375
2886,37.46875,241.65625
2887,37.46875,241.53125
2888,37.40625,238.34375
2889,37.46875,241.96875
2890,37.46875,241.84375
2891,37.46875,241.40625
2892,37.46875,241.28125
2893,37.46875,241.46875
2894,37.46875,241.15625
2895,37.46875,240.90625
2896,37.46875,241.59375
2897,37.46875,241.71875
2898,37.46875,241.03125
2899,37.46875,240.78125
2900,37.46875,240.65625
2901,37.46875,241.34375
2902,37.46875,241.21875
2903,37.46875,240.71875
2904,37.46875,241.09375
2905,37.46875,240.84375
2906,37.46875,240.96875
2907,37.46875,240.40625
2908,37.46875,240.28125
2909,37.46875,240.53125
2910,37.46875,240.15625
2911,37.46875,240.59375
2912,37.46875,240.03125
2913,37.46875,240.34375
2914,37.46875,240.46875
2915,37.46875,239.90625
2916,37.46875,240.21875
2917,37.46875,239.65625
2918,37.46875,239.53125
2919,37.46875,239.78125
2920,37.46875,239.40625
2921,37.46875,240.09375
2922,37.46875,239.96875
2923,37.46875,239.28125
2924,37.46875,239.46875
2925,37.46875,239.59375
2926,37.46875,239.84375
2927,37.46875,239.15625
2928,37.46875,239.71875
2929,37.46875,239.03125
2930,37.46875,239.34375
2931,37.46875,238.90625
2932,37.46875,239.21875
2933,37.46875,238.78125
2934,37.46875,238.53125
2935,37.46875,238.40625
2936,37.46875,238.65625
2937,37.46875,239.09375
2938,37.46875,238.15625
2939,37.46875,238.96875
2940,37.46875,238.28125
2941,37.46875,238.59375
2942,37.46875,238.34375
2943,37.46875,238.46875
2944,37.46875,238.84375
2945,37.46875,238.71875
2946,37.46875,237.84375
2947,37.46875,237.71875
2948,37.46875,238.09375
2949,37.46875,238.21875
2950,37.53125,241.78125
2951,37.53125,241.65625
2952,37.53125,241.40625
2953,37.46875,237.65625
2954,37.46875,237.78125
2955,37.53125,241.53125
2956,37.53125,241.28125
2957,37.53125,241.15625
2958,37.53125,241.03125
2959,37.53125,240.90625
2960,37.53125,241.71875
2961,37.53125,241.59375
2962,37.53125,240.65625
2963,37.53125,241.46875
2964,37.53125,240.78125
2965,37.53125,241.09375
2966,37.53125,241.34375
2967,37.53125,240.84375
2968,37.53125,241.21875
2969,37.53125,240.96875
2970,37.53125,240.53125
2971,37.53125,240.71875
2972,37.53125,240.59375
2973,37.53125,240.28125
2974,37.53125,240.03125
2975,37.53125,240.40625
2976,37.53125,240.15625
2977,37.53125,239.78125
2978,37.53125,239.65625
2979,37.53125,239.90625
2980,37.53125,240.46875
2981,37.53125,239.53125
2982,37.53125,239.40625
2983,37.53125,240.21875
2984,37.53125,239.96875
2985,37.53125,240.09375
2986,37.53125,240.34375
2987,37.53125,239.71875
2988,37.53125,239.84375
2989,37.53125,239.46875
2990,37.53125,239.59375
2991,37.53125,239.28125
2992,37.53125,239.34375
2993,37.53125,239.03125
2994,37.53125,238.90625
2995,37.53125,239.15625
2996,37.53125,238.65625
2997,37.53125,238.53125
2998,37.53125,238.78125
2999,37.53125,238.40625
3000,37.53125,238.84375
3001,37.53125,239.21875
3002,37.53125,238.28125
3003,37.53125,238.15625
3004,37.53125,238.71875
3005,37.53125,238.96875
3006,37.53125,238.59375
3007,37.53125,238.46875
3008,37.53125,239.09375
3009,37.53125,238.34375
3010,37.53125,238.03125
3011,37.53125,237.71875
3012,37.59375,241.65625
3013,37.53125,238.09375
3014,37.53125,238.21875
3015,37.53125,237.59375
3016,37.59375,241.78125
3017,37.59375,241.53125
3018,37.59375,241.40625
3019,37.53125,237.96875
3020,37.53125,237.65625
3021,37.59375,241.28125
3022,37.53125,237.53125
3023,37.59375,241.46875
3024,37.59375,241.71875
3025,37.59375,241.59375
3026,37.59375,241.15625
3027,37.59375,241.03125
3028,37.59375,241.34375
3029,37.59375,240.78125
3030,37.59375,241.21875
3031,37.59375,240.90625
3032,37.59375,241.09375
3033,37.59375,240.96875
3034,37.59375,240.65625
3035,37.59375,240.53125
3036,37.59375,240.40625
3037,37.59375,240.28125
3038,37.59375,240.71875
3039,37.59375,240.84375
3040,37.59375,240.15625
3041,37.59375,240.03125
3042,37.59375,240.59375
3043,37.59375,240.46875
3044,37.59375,239.90625
3045,37.59375,239.78125
3046,37.59375,240.21875
3047,37.59375,240.34375
3048,37.59375,239.65625
3049,37.59375,239.53125
3050,37.59375,240.09375
3051,37.59375,239.96875
3052,37.59375,239.40625
3053,37.59375,239.46875
3054,37.59375,239.59375
3055,37.59375,239.15625
3056,37.59375,239.84375
3057,37.59375,239.28125
3058,37.59375,239.03125
3059,37.59375,239.71875
3060,37.59375,239.34375
3061,37.59375,238.96875
3062,37.59375,238.90625
3063,37.59375,238.78125
3064,37.59375,238.53125
3065,37.59375,238.65625
3066,37.59375,239.09375
3067,37.59375,239.21875
3068,37.59375,238.40625
3069,37.59375,238.28125
3070,37.59375,238.15625
3071,37.59375,238.59375
3072,37.59375,238.03125
3073,37.59375,238.71875
3074,37.59375,238.84375
3075,37.59375,238.46875
3076,37.59375,238.21875
3077,37.59375,238.09375
3078,37.59375,238.34375
3079,37.65625,241.71875
3080,37.59375,237.53125
3081,37.59375,237.65625
3082,37.65625,241.59375
3083,37.59375,237.96875
3084,37.65625,241.34375
3085,37.65625,241.46875
3086,37.65625,241.21875
3087,37.65625,241.09375
3088,37.65625,240.96875
3089,37.65625,241.65625
3090,37.65625,241.53125
3091,37.65625,241.78125
3092,37.59375,237.59375
3093,37.65625,240.84375
3094,37.65625,241.40625
3095,37.65625,241.28125
3096,37.65625,241.03125
3097,37.65625,241.15625
3098,37.65625,240.71875
3099,37.65625,240.59375
3100,37.65625,240.34375
3101,37.65625,240.46875
3102,37.65625,240.90625
3103,37.65625,240.78125
3104,37.65625,239.96875
3105,37.65625,240.21875
3106,37.65625,240.09375
3107,37.65625,239.84375
3108,37.65625,240.65625
3109,37.65625,240.53125
3110,37.65625,240.28125
3111,37.65625,240.40625
3112,37.65625,239.78125
3113,37.65625,239.59375
3114,37.65625,240.15625
3115,37.65625,239.90625
3116,37.65625,239.71875
3117,37.65625,239.34375
3118,37.65625,240.03125
3119,37.65625,239.46875
3120,37.65625,239.21875
3121,37.65625,239.09375
3122,37.65625,239.65625
3123,37.65625,239.28125
3124,37.65625,238.96875
3125,37.65625,239.53125
3126,37.65625,239.40625
3127,37.65625,238.84375
3128,37.65625,238.59375
3129,37.65625,238.71875
3130,37.65625,239.03125
3131,37.65625,238.78125
3132,37.65625,239.15625
3133,37.65625,238.90625
3134,37.65625,238.65625
3135,37.65625,238.53125
3136,37.65625,238.46875
3137,37.65625,238.21875
3138,37.65625,238.09375
3139,37.65625,238.34375
3140,37.65625,237.96875
3141,37.65625,237.59375
3142,37.71875,241.59375
3143,37.71875,241.46875
3144,37.71875,241.71875
3145,37.71875,241.34375
3146,37.65625,238.15625
3147,37.65625,238.40625
3148,37.65625,238.28125
3149,37.65625,238.03125
3150,37.71875,241.53125
3151,37.71875,241.65625
3152,37.71875,241.40625
3153,37.65625,237.90625
3154,37.65625,237.53125
3155,37.71875,241.28125
3156,37.71875,241.21875
3157,37.71875,241.09375
3158,37.71875,240.96875
3159,37.71875,240.84375
3160,37.71875,240.71875
3161,37.71875,240.46875
3162,37.71875,240.21875
3163,37.71875,240.34375
3164,37.71875,240.09375
3165,37.71875,240.59375
3166,37.71875,241.15625
3167,37.71875,241.03125
3168,37.71875,240.90625
3169,37.71875,240.03125
3170,37.71875,240.65625
3171,37.71875,240.78125
3172,37.71875,240.28125
3173,37.71875,240.15625
3174,37.71875,240.40625
3175,37.71875,240.53125
3176,37.71875,239.96875
3177,37.71875,239.84375
3178,37.71875,239.71875
3179,37.71875,239.59375
3180,37.71875,239.46875
3181,37.71875,239.34375
3182,37.71875,239.21875
3183,37.71875,239.09375
3184,37.71875,239.90625
3185,37.71875,239.65625
3186,37.71875,239.78125
3187,37.71875,238.96875
3188,37.71875,238.84375
3189,37.71875,239.40625
3190,37.71875,239.28125
3191,37.71875,239.53125
3192,37.71875,239.15625
3193,37.71875,238.90625
3194,37.71875,239.03125
3195,37.71875,238.78125
3196,37.71875,238.46875
3197,37.71875,238.59375
3198,37.71875,238.71875
3199,37.71875,238.40625
3200,37.71875,238.34375
3201,37.71875,238.21875
3202,37.71875,238.09375
3203,37.71875,237.96875
3204,37.71875,237.59375
3205,37.78125,241.71875
3206,37.71875,238.53125
3207,37.71875,238.65625
3208,37.78125,241.59375
3209,37.71875,237.53125
3210,37.71875,238.15625
3211,37.71875,238.28125
3212,37.78125,241.65625
3213,37.71875,238.03125
3214,37.78125,241.53125
3215,37.71875,237.90625
3216,37.78125,241.21875
3217,37.78125,241.34375
3218,37.78125,241.46875
3219,37.78125,241.09375
